emp_no,first_name,last_name,gender,hire_date,salary,salary_from
14855,Feipei,Bergere,F,1988-11-16,82242,2001-11-13
15871,Jinpo,Muhling,M,1992-07-27,82228,2001-09-19
16916,Kerhong,Eickenmeyer,M,1990-08-23,82228,2001-11-19
18182,Dekang,Aamodt,F,1988-05-25,82224,2002-05-22
12808,Genta,Rebaine,F,1994-07-04,82206,2002-03-15
15328,Zongyan,Taneja,M,1987-11-05,82185,2001-11-01
16645,Jordanka,Babb,M,1995-05-30,82174,2002-04-30
15627,Chinhyun,Garrabrants,F,1987-11-19,82167,2002-06-06
12564,Remco,Nitsche,M,1993-09-06,82151,2001-11-02
15005,Kiam,Sadowsky,M,1986-05-23,82147,2002-05-19
17077,Hironoby,Quittner,F,1998-05-25,82141,2002-05-24
16742,Basant,Bultermann,F,1994-02-28,82139,2002-02-26
11863,Stella,Peng,M,1988-12-16,82136,2001-12-13
15819,Magdalena,Rajcani,M,1987-09-18,82136,2001-08-14
10868,Houman,Unno,F,1990-03-20,82133,2002-03-17
16260,Almudena,Schapiro,M,1993-02-21,82111,2002-02-19
17788,Baziley,Leivant,M,1990-09-07,82107,2001-09-04
17907,Kotesh,Bernini,M,1986-03-04,82097,2002-01-03
13993,Troy,Marciano,F,1995-02-15,82093,2002-02-13
13699,Zhiguo,Kamber,M,1987-08-18,82091,2001-08-14
15493,Shirish,Milicic,M,1992-06-28,82090,2002-06-26
16327,Christfried,Huhdanpaa,M,1987-09-09,82074,2001-09-05
12206,Barton,Janetzko,F,1985-03-27,82068,2002-03-23
14542,Keiichiro,Navazio,M,1985-06-16,82064,2002-06-12
11087,Changho,Jayawardene,M,1994-10-10,82057,2002-03-17
11804,Bikash,Rusterholz,M,1986-09-16,82042,2001-09-12
17931,Lidong,Muniz,F,1985-06-10,82027,2002-04-30
13537,Jacqueline,Ibel,M,1985-03-20,82020,2002-03-16
11479,Shridhar,Pleszkun,M,1998-08-23,82010,2002-02-09
18126,Eric,Bashian,F,1987-07-26,82009,2002-07-22
13333,Yoshinari,Hennebert,M,1988-03-23,82008,2002-03-20
15580,Stepehn,Kusalik,F,1986-06-07,81986,2002-06-03
17626,Paraskevi,Cardazo,F,1989-02-02,81965,2001-12-25
14241,Zhonghui,Ranze,F,1990-11-28,81962,2001-11-25
16653,Gita,Azulay,M,1988-11-18,81958,2002-01-21
16873,Gunilla,Wrigley,F,1990-01-08,81944,2002-04-26
13653,Kristen,Iivonen,M,1985-07-11,81926,2002-01-14
14999,Jianwen,Bergere,M,1996-06-05,81907,2001-08-16
13168,Munir,Stentiford,F,1987-09-11,81866,2001-09-07
16716,Ramachenga,Zumaque,F,1985-10-22,81834,2002-01-30
10628,Krisda,Krogh,M,1985-09-11,81830,2002-03-10
17954,Zhigen,Spelt,F,1985-05-05,81806,2002-05-01
10417,Bingning,Bakhtari,M,1992-03-12,81805,2002-06-26
10361,Seshu,Sidou,F,1986-10-23,81801,2001-10-19
17973,Sanjit,Beidas,M,1986-03-23,81798,2001-09-23
10104,Xinyu,Warwick,M,1987-04-16,81788,2002-04-12
14258,Haldun,Rothenberg,M,1986-02-04,81785,2002-01-31
11488,Houman,Veldwijk,M,1987-08-25,81761,2001-08-21
17545,Marjo,Mitchem,M,1986-08-08,81741,2002-01-26
17317,Dipayan,Kobuchi,M,1990-06-11,81729,2002-06-08
17712,Salvador,Serra,M,1988-12-02,81727,2001-11-29
16826,Morris,Rosis,M,1986-05-17,81722,2002-05-13
15280,Takushi,Heuter,M,1986-03-26,81713,2002-03-22
10041,Uri,Lenart,F,1989-11-12,81705,2001-11-09
15618,Adin,Asser,M,1990-08-12,81702,2001-08-09
17699,Radhia,Heping,F,1985-04-19,81694,2002-07-17
13855,Zhensheng,Argence,F,1986-09-05,81672,2001-09-23
13609,Aloke,Muhling,F,1994-08-14,81658,2001-08-12
14050,Duangkaew,Botman,M,1995-10-30,81640,2001-10-28
12943,Kazuhide,Zucker,M,1988-12-15,81596,2001-12-12
13867,Taisook,Litzler,M,1987-05-30,81590,2002-05-26
16882,Tetsurou,Danecki,F,1995-07-12,81588,2002-07-23
17024,Ewing,Siepmann,F,1987-07-12,81582,2002-07-08
13876,Fatemeh,Swan,F,1985-06-04,81578,2002-05-01
14519,Xiong,Usery,F,1987-02-14,81578,2001-09-13
17442,Mitchel,Mandell,F,1985-05-30,81559,2002-05-26
16399,Apostol,Collette,F,1988-07-12,81557,2002-04-14
14926,Chikara,Suomi,M,1990-10-03,81552,2001-09-30
11904,DeForest,Flasterstein,M,1993-06-06,81551,2002-02-09
12582,Saniya,Herath,F,1987-02-07,81547,2002-02-03
13423,Giri,Chartres,M,1990-04-09,81533,2002-03-16
15188,Sudharsan,Weiland,F,1987-01-06,81508,2002-01-02
17205,Giri,Radhakrishnan,F,1988-10-14,81486,2002-05-29
16028,JiYoung,Takkinen,F,1988-08-12,81475,2001-08-09
10621,Hinrich,Siepmann,F,1991-06-23,81469,2002-02-07
16380,Zhilian,Chleq,M,1986-06-01,81466,2002-05-28
10643,Slavian,Keirsey,M,1987-11-11,81463,2001-11-07
11371,Tadahiko,Masamoto,M,1988-12-25,81461,2001-12-22
11974,Vojin,Sabnani,M,1989-07-23,81455,2002-07-20
16803,Ziva,Rohrbach,M,1985-03-14,81448,2002-03-10
12755,Rildo,Rodite,F,1987-03-18,81427,2002-03-14
13349,Zeydy,Danner,F,1990-12-29,81421,2001-09-30
14442,Qunsheng,Koprowski,F,1993-11-25,81407,2001-11-11
16954,Akhilish,Apsitis,M,1986-08-06,81373,2001-08-02
17646,Ramzi,Farris,F,1990-03-10,81361,2002-01-20
13911,Fen,Jansen,M,1993-11-24,81346,2001-11-22
16294,Supot,Ballarin,F,1988-03-16,81341,2001-11-06
15942,Murthy,Rosca,M,1986-09-09,81338,2001-09-05
11584,Pradeep,Waymire,F,1985-06-20,81329,2002-06-16
14525,Eben,Neiman,M,1985-10-07,81313,2001-10-03
11958,KayLiang,Leivant,F,1987-12-03,81303,2001-10-10
16264,Vidar,Schmiedel,M,1990-07-06,81300,2002-01-20
16542,Moti,Thisen,F,1991-04-12,81288,2002-04-09
10528,Koichi,Lakshmanan,F,1991-12-29,81284,2001-10-26
14960,Willard,Baranowski,M,1987-05-10,81271,2002-07-14
16774,Satyanarayana,Marchesini,M,1987-07-02,81186,2002-06-28
12283,Slavian,Rosin,M,1988-02-18,81156,2002-03-22
14443,Kinh,Barriga,M,1985-10-28,81154,2001-10-24
15089,Giri,Coney,F,1987-05-14,81144,2002-05-10
16394,Chinho,Gluchowski,F,1986-02-03,81142,2002-01-30
11049,Gift,Apsitis,F,1995-05-12,81133,2002-05-10
15193,Neelam,Schach,M,1987-01-16,81121,2002-02-11
15501,Mandell,Vilarrasa,F,1991-04-03,81115,2002-04-04
15698,Udo,Michaels,F,1991-08-25,81114,2001-08-22
18046,Monique,Ramsay,F,1989-07-14,81105,2002-07-11
12154,Aksel,Snedden,M,1986-05-24,81100,2002-05-20
10266,Sukumar,Rassart,M,1990-05-25,81099,2002-05-22
17750,King,Syang,F,1989-11-20,81082,2001-11-17
11696,Dante,Rothe,M,1985-10-23,81071,2001-10-19
16767,Kerryn,Kalorkoti,M,1988-05-02,81071,2002-04-29
16353,Shawna,Denis,F,1987-09-29,81063,2001-09-25
11222,Yishai,Neimat,M,1988-11-11,81056,2002-04-02
12720,Spyrose,Blokdijk,M,1995-11-03,81054,2001-11-01
17448,Makato,Belinskaya,F,1987-02-04,81041,2002-01-31
10047,Zvonko,Nyanchama,M,1989-03-31,81037,2002-03-28
14620,Jianhua,Erev,F,1988-08-04,81027,2002-08-01
13769,Yakichi,Trogemann,F,1986-10-24,81022,2001-10-15
17496,Angus,Varman,F,1985-03-31,81017,2002-03-27
10568,Gao,Poulakidas,F,1989-02-14,80992,2002-07-06
14531,Armond,Ruther,F,1985-06-02,80982,2002-05-29
14860,Magdalena,Narwekar,F,1989-04-27,80970,2002-04-24
17155,Fumitaka,Cronin,F,1990-09-20,80967,2001-09-17
13211,Mechthild,Thimonier,F,1989-03-04,80959,2002-03-01
10095,Hilari,Morton,M,1986-07-15,80955,2002-03-08
16391,Hidekazu,Syrzycki,M,1986-07-21,80950,2002-07-17
14219,Yinlin,Grabner,F,1991-02-16,80924,2002-02-13
17491,Manohar,Docker,M,1986-04-06,80912,2001-12-20
15085,Radhia,Douceur,F,1985-05-05,80903,2001-11-12
17803,Mikhail,Parhami,M,1989-07-31,80899,2002-07-28
15955,Yuguang,Dratva,F,1986-03-31,80895,2002-03-27
13558,Raimond,Molberg,F,1987-06-10,80865,2002-06-06
15351,Saniya,Biros,M,1988-01-23,80848,2001-08-25
14358,Samphel,Serre,M,1985-09-19,80845,2001-09-15
15834,Changho,Simkin,M,1986-06-14,80843,2002-06-10
12457,Olivera,Pettis,F,1987-08-09,80842,2002-01-24
11861,Vincent,Claffy,F,1990-05-28,80838,2002-05-25
10966,Danel,Pardalos,M,1989-11-07,80829,2002-02-04
16754,Udi,Linares,M,1985-07-03,80823,2002-05-24
10074,Mokhtar,Bernatsky,F,1990-08-13,80820,2001-08-10
11933,Basil,Erman,M,1987-06-13,80818,2002-06-09
16957,Raimond,Vandervoorde,M,1986-03-28,80815,2002-03-24
11250,Sverrir,Cusworth,M,1992-06-30,80796,2002-07-06
18043,Yuqun,Harnett,M,1986-06-16,80787,2001-10-30
15992,Niranjan,Baek,M,1986-10-06,80743,2002-01-16
12178,Miyeon,Chinal,F,1995-04-26,80726,2002-04-24
10490,Huiqun,Vuskovic,F,1992-10-07,80723,2001-11-20
14484,Gift,Backhouse,M,1996-06-10,80716,2002-06-09
15806,Torsten,Kaiser,F,1988-06-17,80706,2002-06-14
13809,Kiyotoshi,Basagni,M,1986-01-12,80702,2002-01-08
15492,Jayesh,Kulisch,M,1989-04-02,80691,2002-03-30
17135,Masami,Marchegay,F,1991-03-09,80690,2002-06-16
11692,Rance,Provine,F,1989-04-20,80678,2002-04-17
18194,Nidapan,Lindqvist,M,1992-12-11,80653,2002-07-12
18065,Chriss,Wroclawski,M,1985-06-27,80629,2002-06-14
10465,Claudi,Shackel,M,1987-09-01,80628,2001-12-09
13917,Shahaf,Felder,F,1988-03-16,80618,2002-03-15
16991,Oksana,Birke,F,1986-02-24,80594,2002-02-20
13878,Shigeaki,Eiron,F,1990-09-11,80578,2001-09-08
15793,Yannik,Delgrossi,M,1988-05-29,80569,2002-03-23
11894,Mitchel,Validov,M,1988-06-22,80564,2002-06-19
14521,Sumali,Back,F,1991-07-21,80562,2002-07-18
13202,Aram,Scharstein,F,1986-03-29,80558,2002-03-25
15622,Shigenori,Birjandi,M,1993-09-24,80553,2001-12-19
12826,Claude,Mandell,M,1990-03-26,80543,2002-03-23
14948,Arumugam,Lanzelotte,M,1995-10-27,80527,2002-05-02
13330,Sarita,Litvinov,M,1993-08-19,80509,2001-08-17
10877,Subir,Biron,M,1986-06-06,80508,2002-06-02
13467,Zhigen,Katzenelson,M,1991-07-26,80505,2002-07-23
10280,Stabislas,Delgrange,M,1988-03-18,80485,2002-01-25
15570,Mohua,Pargaonkar,M,1986-06-18,80482,2002-06-14
12896,Mircea,Delgrande,M,1986-10-29,80469,2001-10-25
16986,Hirochika,Gecseg,M,1985-06-12,80468,2002-05-07
17974,Chuanyi,Delgrange,M,1993-04-12,80446,2002-06-27
10973,Valdiodio,Raczkowsky,M,1989-03-05,80438,2002-03-02
17415,Shaleah,Bernatsky,M,1992-01-15,80430,2002-01-12
15875,Anwar,Halevi,F,1995-12-29,80428,2001-12-27
12595,Yaghout,Morrey,M,1988-10-18,80406,2002-07-17
14686,Oldrich,Deville,M,1990-07-31,80391,2001-11-27
18242,Shichao,Demian,F,1986-06-21,80379,2002-02-07
12479,Salvador,Chachaty,F,1994-10-06,80371,2002-05-24
17883,Huan,Thebaut,F,1998-01-29,80356,2002-01-28
15422,Vesna,Wolniewicz,M,1991-03-16,80348,2002-01-06
14381,Danco,Weedon,M,1989-01-26,80329,2002-06-20
10010,Duangkaew,Piveteau,F,1989-08-24,80324,2001-11-23
13985,Slavian,Guerreiro,F,1987-06-20,80307,2002-06-16
16672,Georgi,Peris,M,1986-03-13,80289,2002-03-09
13429,Avishai,Kranzdorf,M,1989-01-26,80286,2002-07-21
10597,Lucien,Schaad,F,1990-04-01,80285,2002-03-29
17423,Adly,Demir,M,1992-04-27,80284,2001-09-02
15067,Nidapan,Uhrig,M,1988-05-04,80281,2002-05-01
13037,Alagu,Schaad,M,1986-09-02,80267,2002-02-15
10699,Hatim,Deverell,M,1985-11-17,80252,2001-11-13
15025,Vincent,Lagarias,F,1989-08-02,80236,2002-07-30
17295,IEEE,Morton,M,1989-04-10,80232,2002-05-06
12785,Bouchung,Armand,F,1991-02-15,80225,2001-12-28
17393,Chikako,Tsukune,F,1989-03-10,80210,2002-03-07
11190,Saeko,Mellouli,M,1992-03-06,80196,2002-03-04
17132,Shrikanth,Passafiume,F,1989-07-15,80191,2002-07-12
16256,Carrsten,Jakobus,F,1988-05-02,80170,2002-04-29
15156,Mechthild,Baby,M,1990-09-10,80169,2002-03-12
14587,Guangming,Vural,M,1986-11-29,80164,2001-11-25
10533,Mohamadou,Smailagic,F,1986-10-31,80162,2001-08-14
10657,Juichirou,Kitsuregawa,M,1989-12-31,80161,2002-03-24
13665,Vidar,Perin,M,1993-01-04,80155,2002-01-02
10979,Elrique,Raney,F,1986-01-27,80142,2002-01-23
14974,Joydip,Adachi,M,1988-01-31,80136,2002-02-09
15279,Foong,Stasinski,M,1987-04-22,80135,2002-07-08
11915,Miomir,Mawatari,M,1987-08-29,80130,2002-06-26
14202,Shooichi,Marciano,F,1986-12-05,80123,2001-12-01
17169,Kaijung,Yeung,F,1990-07-06,80115,2001-11-04
14758,Adin,Bolsens,M,1998-04-06,80099,2002-04-04
11662,Mokhtar,Hofting,M,1985-10-05,80089,2002-02-13
17533,Xuejia,Perin,M,1993-02-08,80085,2002-02-06
10743,Kiyomitsu,Peltason,M,1985-06-10,80074,2001-11-04
10103,Akemi,Birch,M,1986-12-02,80061,2002-01-11
16349,Muneo,dAstous,M,1988-02-07,80054,2001-08-06
17844,Gererd,Fraisse,M,1985-04-14,80049,2002-04-10
17255,Guozhong,Krybus,M,1996-03-30,80048,2002-04-15
17890,Bodh,Staelin,M,1990-07-21,80046,2002-07-18
10696,Unal,Fendler,M,1991-09-09,79991,2001-09-06
14903,Shalesh,Poehlman,F,1991-11-07,79968,2001-09-25
12625,Goo,Basart,M,1991-01-27,79966,2002-03-01
15134,Arun,Luiz,F,1986-08-16,79964,2002-07-21
15419,Zito,Coney,M,1988-12-10,79961,2001-09-24
17241,Unal,Polupanov,F,1985-05-09,79948,2002-04-12
16269,Sanjoy,Condotta,M,1987-05-09,79941,2001-10-29
16296,Maria,Stellhorn,M,1991-02-05,79934,2002-02-02
12237,Chikara,Ballarin,F,1991-11-20,79930,2002-07-29
11764,Sanjay,Anick,F,1988-04-25,79928,2001-12-13
11134,Sachar,Rajcani,F,1988-05-26,79920,2002-05-17
16488,Charlene,Baca,M,1988-08-14,79916,2001-08-11
18092,Fuqing,Perri,M,1988-04-08,79914,2002-04-04
15532,Bangqing,Lalonde,M,1992-07-29,79897,2002-07-27
12510,Rosli,Hellwagner,F,1985-05-15,79895,2002-05-11
16493,Rafols,Cooley,M,1986-08-20,79877,2001-08-16
14879,Anyuan,Sigstam,M,1987-12-29,79876,2001-12-25
11427,Haldun,Iisaka,F,1994-02-25,79865,2002-02-23
15756,Qiwen,Holburn,M,1997-08-05,79859,2002-03-30
11036,Muzhong,Greenaway,M,1987-09-02,79845,2001-10-21
11055,Shaleah,Neiman,M,1995-05-25,79822,2002-03-07
17551,Mark,Foote,F,1998-10-04,79794,2001-10-03
15782,Ipke,Munch,M,1989-03-12,79792,2001-12-15
13286,Basem,Smailagic,M,1986-11-09,79779,2001-11-05
13644,Shmuel,Spataro,M,1988-06-20,79779,2001-08-06
17391,Selwyn,Pews,F,1989-05-01,79766,2002-07-01
14388,Arch,Remmers,F,1989-01-07,79761,2002-01-04
12121,Gadiel,Vendrig,M,1986-03-02,79759,2002-06-01
16712,Flemming,Schurmann,F,1992-08-09,79743,2002-03-15
18147,Mahmut,Bierbaum,F,1985-08-07,79734,2001-08-03
11367,Christophe,Slobodova,F,1989-11-21,79722,2001-11-03
17327,Yongmin,Gihr,M,1988-06-03,79720,2002-05-31
10604,Susanna,Brizzi,M,1990-04-07,79707,2002-04-03
16518,Uma,Pepe,F,1987-01-05,79704,2002-04-19
16966,Uri,Atchley,F,1986-10-28,79692,2001-10-24
12517,Chikako,Bisiani,F,1990-01-08,79682,2002-01-05
17264,Ibibia,Michaels,M,1989-07-22,79662,2002-07-19
12315,Haldun,Binding,M,1986-12-26,79645,2001-08-28
17720,Ranga,Bain,F,1989-11-04,79635,2001-10-31
13561,Fai,Thebaut,F,1985-07-05,79633,2002-07-01
10554,Dines,Gerlach,M,1990-11-28,79625,2001-11-25
17354,Jasminko,Monkewich,M,1987-06-25,79624,2002-06-21
14637,Aruna,Syrzycki,M,1992-01-26,79622,2002-01-23
16784,Sadun,Gopalakrishnan,M,1992-02-28,79619,2002-02-25
10287,Marie,Pietracaprina,M,1992-12-28,79615,2001-12-26
16516,Persi,Porenta,M,1990-05-20,79615,2002-05-17
15343,Chaosheng,Luce,F,1985-03-12,79614,2002-03-08
15327,Jeanne,Vakili,M,1987-02-22,79604,2002-07-07
13510,Stamatina,Kakkad,M,1991-12-25,79603,2001-12-22
10469,Munehiko,Ananiadou,M,1985-06-05,79598,2002-06-01
11957,Frederique,Radivojevic,F,1992-04-02,79590,2002-03-31
11462,Chikara,Maginnis,M,1990-04-27,79589,2002-06-24
13338,Tonny,Gecsel,M,1985-08-16,79585,2001-08-12
10923,Younwoo,Maquelin,M,1990-04-09,79583,2002-04-05
14429,Marek,Koblick,M,1985-06-18,79582,2001-10-23
12403,Thodoros,Samarati,F,1988-03-19,79565,2002-02-03
14455,Kwangyoen,Sabnani,M,1990-12-31,79563,2001-12-28
16223,Eckart,Marsiglia,M,1985-09-04,79553,2002-07-13
13811,Kien,Azadmanesh,M,1989-11-14,79551,2001-11-11
12967,Jolita,Stifter,F,1987-07-23,79549,2002-05-24
14837,Perry,Cappello,F,1993-06-12,79549,2002-06-10
16444,Khatoun,Tomescu,F,1993-10-21,79549,2001-10-19
16969,Sanjit,Braccini,F,1988-10-26,79540,2001-10-23
13865,Junsik,Peir,M,1990-03-15,79534,2001-11-10
14785,Zhonghua,Kaiser,M,1985-10-15,79504,2002-06-20
14159,Theron,Marrakchi,F,1994-06-22,79497,2002-06-20
13372,Valeri,Staudhammer,F,1994-04-27,79493,2002-04-13
16517,Marko,Alpin,M,1985-11-23,79492,2001-11-17
11538,Dekang,Bage,M,1987-03-24,79468,2002-03-20
11421,Josyula,Msuda,F,1986-09-02,79464,2001-08-29
13571,Eben,Passino,F,1991-12-05,79457,2002-06-01
16104,Khatoun,Tyugu,F,1985-10-21,79450,2001-10-17
13983,Sarita,Siepmann,F,1985-03-22,79447,2002-01-11
16721,Izaskun,Chinin,F,1989-11-03,79405,2001-10-31
17899,Paris,Meszaros,F,1985-10-12,79397,2001-10-08
10806,Giap,Matzel,M,1993-04-25,79396,2002-04-23
17657,Thanasis,Zucker,M,1987-02-26,79396,2002-06-15
11117,Bluma,Kavvadias,M,1994-08-22,79384,2001-08-20
11163,Djenana,Huttel,M,1993-02-24,79373,2002-02-22
12906,Zdislav,Khalid,F,1985-04-28,79366,2001-12-21
10081,Zhongwei,Rosen,M,1986-10-30,79351,2001-10-26
16021,Mary,Ananiadou,F,1994-05-21,79346,2002-05-19
15776,Vasilii,Simkin,F,1993-12-18,79333,2001-10-30
14990,Leon,Gruenwald,M,1991-11-21,79325,2001-11-23
13669,Hidde,Peng,M,1986-01-24,79322,2001-11-04
14428,Zorica,McFarlan,M,1994-03-05,79316,2001-11-29
15335,Abdelaziz,Ouhyoung,M,1993-07-28,79315,2002-07-26
10825,Fan,Fairtlough,M,1985-12-30,79314,2001-12-02
16497,Tzu,Lorin,F,1987-11-24,79306,2002-01-05
10826,Arnd,Anandan,M,1993-01-22,79304,2002-01-20
12830,Hsiangchu,Oxenboll,F,1993-01-17,79302,2002-01-15
13110,Maria,Kamble,F,1989-07-16,79301,2002-07-13
14354,Mong,Bojadziev,M,1985-08-28,79298,2001-08-24
14310,Marlo,Leuchs,M,1987-02-23,79291,2002-02-19
16133,Franziska,Garnham,M,1988-12-10,79285,2001-12-16
12342,Moriyoshi,Stanger,M,1991-06-24,79244,2001-08-28
13618,Xiaoqiang,Ferretti,F,1989-02-13,79242,2002-01-05
14697,Emdad,Thibadeau,F,1985-08-02,79241,2002-07-29
16091,Yucai,Belinskaya,M,1987-01-10,79240,2002-01-06
17943,Bouchung,Setiz,M,1987-01-29,79210,2002-01-25
10600,Emran,Rettelbach,F,1985-12-22,79208,2002-04-25
13041,Kazuhide,Zucker,F,1986-05-21,79201,2001-09-16
14476,Sastry,Marrevee,M,1989-10-19,79199,2001-09-24
13961,Munir,Hempstead,F,1988-10-01,79194,2001-09-28
15214,Shahid,Bernatsky,M,1992-04-25,79189,2002-04-23
16852,Yefim,Fontet,F,1985-05-14,79177,2002-05-10
16481,Tadahiko,Rothe,M,1992-03-22,79175,2002-06-23
17705,Toshimo,Mellouli,M,1985-08-14,79166,2001-08-10
11070,Adib,Raney,M,1985-07-24,79163,2002-07-20
16251,Shih,Stranks,M,1986-07-30,79163,2002-07-26
17335,Shakhar,Kusakabe,F,1991-09-24,79159,2002-03-25
12422,Berhard,Demos,F,1985-07-20,79148,2002-06-05
12262,Kitty,Hanratty,M,1990-05-04,79133,2002-05-01
10194,Josyula,Hofmeyr,F,1989-05-15,79131,2002-02-13
17209,Przemyslawa,Merle,F,1988-07-05,79131,2002-07-02
15767,Baocai,Broomell,M,1985-06-08,79121,2002-06-04
12711,Yechiam,Jiafu,M,1986-11-21,79118,2001-11-17
10165,Miyeon,Macedo,M,1988-05-17,79095,2002-05-14
17494,Maya,Roohalamini,M,1987-01-09,79051,2002-01-05
17172,Conrado,Riexinger,M,1989-05-08,79049,2002-06-16
15339,Zhonghui,Ranai,M,1992-05-02,79048,2002-04-30
18161,Huei,Irland,F,1987-04-25,79046,2002-04-21
11148,Zhanqiu,Botman,F,1985-07-06,79041,2002-02-05
14500,Rutger,Malabarba,F,1989-01-27,79013,2002-07-12
11386,Alselm,Assaf,F,1987-11-30,79003,2001-11-26
10738,Rosita,Oppitz,M,1988-01-17,78994,2002-04-27
14312,Demin,Grabner,M,1989-03-18,78989,2002-03-15
17732,Wilmer,Moehrke,M,1990-05-09,78985,2002-06-19
15261,Katsuyuki,Lenart,F,1995-10-16,78983,2001-10-14
10653,Otmar,Feinberg,M,1987-04-30,78957,2002-04-26
16992,Kiyomitsu,Ranka,M,1985-09-05,78957,2001-09-01
16949,Marla,Demeyer,M,1985-11-07,78954,2001-10-07
10212,Divier,Esteva,M,1990-07-11,78952,2002-01-26
16968,Patricio,Stifter,F,1986-03-13,78937,2002-01-20
12376,Kwangsub,Matzen,M,1986-11-11,78929,2001-11-07
11632,Baoqiu,Bach,M,1990-12-29,78924,2001-09-18
10742,Shim,Wiegley,M,1991-01-03,78918,2002-04-02
11269,Garnik,Slutz,M,1992-11-22,78895,2002-05-29
16788,Hugh,Huttel,M,1996-10-20,78877,2001-09-24
16322,Honglan,Mukaidono,F,1991-03-23,78858,2002-03-20
17686,Changho,Dehkordi,M,1986-06-03,78849,2002-05-08
15790,Kokou,Schnabel,M,1991-04-03,78840,2001-12-18
14996,Jianhao,Schahn,F,1985-02-12,78829,2002-02-08
16238,Takahiro,Kopetz,F,1990-01-19,78808,2001-08-30
16573,Uinam,Swick,M,1991-06-13,78806,2002-06-10
14971,Fan,Simmen,M,1985-12-02,78791,2002-03-22
13474,Szabolcs,Meriste,F,1985-07-07,78789,2001-10-15
14334,Pradeep,Waleschkowski,F,1988-07-06,78786,2002-07-03
10779,Mori,Yavatkar,F,1988-01-11,78769,2002-01-07
11065,Filipe,Rathonyi,M,1985-11-14,78759,2001-11-10
18150,Girolamo,Kulisch,F,1995-06-27,78747,2002-01-20
14884,Mariusz,Reeker,F,1989-06-08,78737,2002-06-05
13596,Georg,Marletta,M,1993-07-24,78716,2002-07-22
10857,Fusako,Stenning,F,1990-04-04,78714,2002-03-31
10408,Martijn,Kaiser,M,1998-10-07,78692,2001-10-06
15203,Adly,Fontet,M,1992-12-25,78692,2001-12-23
12362,Valeri,Ressouche,M,1991-06-13,78687,2002-06-10
10181,Sibyl,Nooteboom,M,1988-06-22,78684,2002-06-19
10384,Feiyu,Luft,M,1986-01-16,78680,2002-01-12
15921,Ziyad,Manderick,M,1987-10-09,78672,2002-01-18
14036,Bogdan,Schaad,F,1987-10-07,78670,2001-10-03
15466,Younwoo,Dichev,F,1991-02-07,78667,2002-02-04
17045,Yuping,Rando,F,1988-11-24,78665,2001-11-21
12910,Uno,Casley,F,1992-04-27,78636,2002-03-15
15163,Subhada,Castellani,M,1985-12-22,78632,2001-12-18
12642,Suebskul,Gips,F,1987-05-24,78625,2001-10-27
11671,Pranjal,Babu,F,1986-12-31,78623,2001-12-27
10664,Xumin,Peck,M,1989-12-24,78613,2001-12-21
12296,Kendra,Garnier,M,1993-01-08,78613,2002-01-06
10169,Sampalli,Snedden,F,1992-07-24,78611,2002-06-27
12167,Hisao,Kornyak,M,1992-03-12,78605,2001-10-13
11057,Adly,Vural,M,1996-07-12,78603,2002-07-11
16581,Jolita,Perez,M,1988-05-26,78598,2002-06-07
15895,Ferdinand,Keirsey,M,1993-02-08,78590,2001-09-12
10355,Satyanarayana,Cochrane,M,1987-11-15,78589,2002-01-24
12129,Hairong,Isaac,M,1992-12-07,78582,2002-05-08
12802,Jinya,Shackell,F,1989-08-22,78580,2001-08-19
17826,Vitali,Fiutem,M,1990-07-24,78580,2002-07-21
16468,Adel,Thiran,F,1990-09-15,78574,2001-09-12
11299,Christfried,Tokunaga,M,1985-04-27,78553,2001-11-21
15288,Rosita,Rissanen,F,1989-06-21,78542,2001-11-04
11968,Mitchel,Dayang,M,1993-02-15,78541,2001-08-06
14844,Mats,Rabejac,M,1986-10-22,78539,2001-10-18
10445,Junichi,Kavanagh,F,1987-11-04,78518,2001-10-31
10053,Sanjiv,Zschoche,F,1986-02-04,78478,2001-11-11
17530,Martina,Granlund,F,1986-11-04,78430,2001-10-31
13817,Mingdong,Sullins,F,1987-11-04,78422,2001-10-31
15549,Heping,Cromarty,M,1992-09-17,78399,2002-01-23
15809,Mingsen,Antonisse,M,1988-06-07,78394,2002-06-04
16758,Zongyan,Vilarrasa,M,1986-07-17,78392,2001-10-21
15518,Uno,Valtorta,F,1987-04-19,78380,2001-09-30
11595,Takanari,Kamber,M,1992-01-23,78366,2001-09-06
15795,Val,Ranft,M,1991-03-19,78359,2002-03-16
16404,Rafols,Rabehasaina,M,1987-07-19,78338,2002-07-15
13144,Persi,Nollmann,M,1987-10-16,78337,2002-06-16
16939,Georgi,Ranon,F,1988-05-31,78328,2001-10-12
13955,Shem,Munck,M,1985-10-05,78310,2001-10-01
10716,Aiman,Constantine,M,1985-08-20,78299,2001-08-08
15096,Sastry,Ulupinar,F,1985-03-05,78272,2002-03-01
16854,Vasilis,Lindqvist,F,1995-07-27,78255,2002-07-25
12812,Waiman,Alameldin,M,1992-08-01,78243,2002-07-30
11267,Shaunak,Zaumen,M,1989-06-14,78218,2002-04-08
10817,Uri,Rullman,F,1990-12-26,78202,2001-12-23
15298,Jungsoon,Azevdeo,M,1986-08-16,78202,2001-08-12
17323,Taiji,Muhling,M,1987-11-27,78174,2001-11-23
10739,Gor,Iacovou,F,1985-03-12,78161,2002-03-26
